run,method,seed,query_set,task,subset,ndcg_at_10
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,gpt_reasoning,BrightRetrieval,biology,0.3130
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,gpt_reasoning,BrightRetrieval,earth_science,0.3624
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,gpt_reasoning,BrightRetrieval,economics,0.2831
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,gpt_reasoning,BrightRetrieval,psychology,0.4214
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,gpt_reasoning,BrightRetrieval,robotics,0.2146
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,gpt_reasoning,BrightRetrieval,stackoverflow,0.1901
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,gpt_reasoning,BrightRetrieval,sustainable_living,0.2586
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,gpt_reasoning,BrightRetrieval,pony,0.0727
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,gpt_reasoning,BrightRetrieval,leetcode,0.0544
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,gpt_reasoning,BrightRetrieval,aops,0.0318
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,gpt_reasoning,BrightRetrieval,theoremqa_theorems,0.7573
G1-BGE-M3-RELER-Seed3407-s3407,G1-BGE-M3-RELER,3407,gpt_reasoning,BrightRetrieval,theoremqa_questions,0.1711
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,original,BrightRetrieval,biology,0.2326
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,original,BrightRetrieval,earth_science,0.2582
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,original,BrightRetrieval,economics,0.1979
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,original,BrightRetrieval,psychology,0.2412
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,original,BrightRetrieval,robotics,0.1636
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,original,BrightRetrieval,stackoverflow,0.1704
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,original,BrightRetrieval,sustainable_living,0.1855
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,original,BrightRetrieval,pony,0.0679
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,original,BrightRetrieval,leetcode,0.0468
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,original,BrightRetrieval,aops,0.0166
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,original,BrightRetrieval,theoremqa_theorems,0.0544
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,original,BrightRetrieval,theoremqa_questions,0.1025
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,gpt_reasoning,BrightRetrieval,biology,0.3126
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,gpt_reasoning,BrightRetrieval,earth_science,0.3597
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,gpt_reasoning,BrightRetrieval,economics,0.2903
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,gpt_reasoning,BrightRetrieval,psychology,0.4235
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,gpt_reasoning,BrightRetrieval,robotics,0.2217
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,gpt_reasoning,BrightRetrieval,stackoverflow,0.1913
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,gpt_reasoning,BrightRetrieval,sustainable_living,0.2640
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,gpt_reasoning,BrightRetrieval,pony,0.0679
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,gpt_reasoning,BrightRetrieval,leetcode,0.0468
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,gpt_reasoning,BrightRetrieval,aops,0.0311
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,gpt_reasoning,BrightRetrieval,theoremqa_theorems,0.7469
G1-BGE-M3-RELER-s42,G1-BGE-M3-RELER,42,gpt_reasoning,BrightRetrieval,theoremqa_questions,0.1654
